Código EAN / UPC,Nombre,Variante,Tags de Producteca,Id Publicación MercadoLibre,Notas
7790033283312,Solar Anthelios XL Fps50+ Leche 100ml La RochePosay,,La Roche-Posay,MLA880133583,"Anthelios Leche XL FPS 50+ de La Roche-Posay es un protector solar corporal para todo tipo de pieles, ideal para toda la familia.
 Sus beneficios son:
 1) Muy alta protección de rayos UVB/UVA y rayos infrarrojos. 
 2) Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles. 
 3) Muy resistente al agua. Textura única, con 24 estudios clínicos.
 Anthelios Leche contiene Agua termal de La Roche-Posay, tecnología de protección solar XL-PROTECT y glicerina (hidratante). Fórmula minimalista testeada bajo control dermatológico, sin perfume ni parabenos, sin octocrileno (no daña la biodiversidad marina).
 Testeado bajo control dermatológico. 
 Consejos de uso: Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 
 BENEFICIOS:
 
 Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 
 Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles. Textura ultra confortable. No graso, muy resistente al agua. 
 
 Muy resistente al agua
 
 TIPO DE PIEL:
 
 Todo tipo de piel
 
 ZONA DE APLICACIÓN:
 
 Rostro y cuerpo.
 
 Consejos de APLICACIÓN:
 
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 COMPOSICIÓN:
 
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT y Glicerina hidratante.
 
 TIPO DE PRODUCTO:
 
 Pomo
 
 CONTENIDO:
 
 100ml"
7790033283244,Solar La Roche Posay Anthelios Fluido Color F50 + Toleriane,,La Roche-Posay,MLA879472239,"Rutina para todo tipo de piel. Muy alta protección solar con color y fluida + 1 mes de tratamiento hidratante GRATIS, aporta 48 hs de hidratación. Anthelios Fluido con Color fps 50+ de La Roche-Posay es un protector solar para todo tipo de pieles con una textura ultra ligera e imperceptible que unifica el tono de la piel.
 Sus beneficios son:
 1) Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 2) Textura imperceptible y ultra ligera. No graso, no deja marcas blancas.
 3) Muy resistente al agua, sudor y arena.
 4) Unifica el tono.
 Contiene tecnología netlock, Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT y pigmentos (Unifica el tono). Fragancia testeada en pieles con patologías.
 Testeado bajo control dermatológico. 
 Consejos de uso: Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 BENEFICIOS:
 
 Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 No pica en los ojos, ultra resistente al agua, sudor y arena. 
 Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles. Textura imperceptible y ultra ligera. No graso, unifica el tono.
 
 TIPO DE PIEL:
 
 Todo tipo de piel
 
 ZONA DE APLICACIÓN:
 
 Rostro y cuello
 
 Consejos de APLICACIÓN:
 
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 COMPOSICIÓN:
 
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT y pigmentos (Unifica el tono). Polímeros inteligentes que encapsulan los componentes grasos y formar una red homogénea de protección. Fragancia testeada en pieles con patológicas.
 
 TIPO DE PRODUCTO:
 
 Shaka-Shaka
 
 CONTENIDO:
 
 50ml"
7790033283237,Solar La Roche Posay Anthelios Fluido Fps50 + Toleriane Sens,,La Roche-Posay,MLA879470928,"Rutina para todo tipo de piel. Muy alta protección solar fluida e invisible l + 1 mes de tratamiento hidratante GRATIS, aporta 48 hs de hidratación. Anthelios Fluido invisible fps 50+ de La Roche-Posay es un protector solar para todo tipo de pieles con una textura ultra ligera e imperceptible.
 Sus beneficios son:
 1) Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 2) Textura imperceptible y ultra ligera. No graso, no deja marcas blancas.
 3) Muy resistente al agua, sudor y arena.
 Contiene tecnología netlock, Agua termal de la Roche-Posay y tecnología de protección solar XL-PROTECT. No contiene fragancia.
 Testeado bajo control dermatológico. 
 Consejos de uso: Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 BENEFICIOS:
 
 Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 No pica en los ojos, ultra resistente al agua, sudor y arena. 
 Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles. Textura imperceptible y ultra ligera. No graso, no deja marcas blancas.
 
 TIPO DE PIEL:
 
 Todo tipo de pieles
 
 ZONA DE APLICACIÓN:
 
 Rostro y cuello
 
 Consejos de APLICACIÓN:
 
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 COMPOSICIÓN:
 
 Contiene Agua termal de la Roche-Posay y tecnología de protección solar XL-PROTECT. Polímeros inteligentes que encapsulan los componentes grasos y formar una red homogénea de protección. No contiene fragancia.
 
 TIPO DE PRODUCTO:
 
 Shaka-Shaka
 
 CONTENIDO:
 
 50ml"
7790033283268,Solar La Roche Posay Anthelios T Seco Color F50 + Effeclar,,La Roche-Posay,MLA879471371,"Rutina para pieles mixtas a grasas. Muy alta protección solar con color y efecto mate + 1 mes de tratamiento GRATIS para tratar acne, puntos negros y marcas. Anthelios toque seco con color fps 50+ de La Roche-Posay es un protector solar para pieles mixtas a grasas con un efecto mate.
 Sus beneficios son:
 1) Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación.
 2) Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles.
 3) Acabado dry touch, ultra seco, imperceptible. No deja marcas blancas.
 4) Unifica el tono. Se puede usar como base de maquillaje.
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT, Airlicium (matificante, ayuda a evaporar el sudor), Silice y Perlite (matificante), Zinc (seborregulador) y pigmentos (unifica el tono).
 Testeado bajo control dermatológico. 
 Consejos de uso: Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 BENEFICIOS:
 
 Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación.
 Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles.
 Acabado dry touch, ultra seco, imperceptible. No deja marcas blancas. Unifica el tono. Se puede usar como base de maquillaje.
 
 TIPO DE PIEL:
 
 Pieles mixtas a grasas.
 
 ZONA DE APLICACIÓN:
 
 Rostro y cuello
 
 Consejos de APLICACIÓN:
 
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 COMPOSICIÓN:
 
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT, Airlicium (matificante, ayuda a evaporar el sudor), Silice y Perlite (matificante), Zinc (seborregulador) y pigmentos (unifica el tono).
 
 TIPO DE PRODUCTO:
 
 Pomo
 
 CONTENIDO:
 
 50ml"
7790033283251,Solar La Roche Posay Anthelios T Seco FPS 50 + Effeclar Duo+,,La Roche-Posay,MLA879470926,"Rutina para pieles mixtas a grasas. Muy alta protección solar y efecto mate + 1 mes de tratamiento GRATIS para tratar acné, puntos negros y marcas. Anthelios toque seco fps 50+ de La Roche-Posay es un protector solar para pieles mixtas a grasas con un efecto mate.
 Sus beneficios son:
 1) Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación.
 2) Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles.
 3) Acabado dry touch, ultra seco, imperceptible. No deja marcas blancas.
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT, Airlicium (matificante, ayuda a evaporar el sudor), Silice y Perlite (matificante) y Zinc (seborregulador).
 Testeado bajo control dermatológico. 
 Consejos de uso: Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 BENEFICIOS:
 
 Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación.
 Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles.
 Acabado dry touch, ultra seco, imperceptible. No deja marcas blancas.
 
 TIPO DE PIEL:
 
 Pieles mixtas a grasas.
 
 ZONA DE APLICACIÓN:
 
 Rostro y cuello.
 
 Consejos de APLICACIÓN:
 
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 COMPOSICIÓN:
 
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT, Airlicium (matificante, ayuda a evaporar el sudor), Silice y Perlite (matificante) y Zinc (seborregulador).
 
 TIPO DE PRODUCTO:
 
 Pomo
 
 CONTENIDO:
 
 50ML"
3337872412677,Substiane Ojos La Roche Posay,Maduras - 15 mL,La Roche-Posay,MLA739533769,"Substiane Ojos
 DESCRIPCIÓN:
 Tratamiento reconstituyente antiedad
 TIPO DE PIEL:
 Pieles maduras
 ZONA DE APLICACIÓN:
 Ojos
 Composicion:
 Un tratamiento antienvejecimiento completo, con gran concentración de Pro-Xylane TM, un precursor de la sustancia cutánea capaz de restablecer la sustancia de la piel, reforzando el mantenimiento de la piel y previniéndola del descolgamiento de los tejidos. La fórmula contiene Linactyl, nuevo activo patentado que reactiva las células de sostén y revierte el envejecimiento cutáneo. Su textura rica y sensorial produce un intenso confort.
 BENEFICIOS:
 El tratamiento reconstituyente antiedad para las pieles maduras. Substiane para Ojos actúa en el descolgamiento alrededor de los ojos y en las bolsas. Formulado para ojos sensibles.
 Los tests clínicos han demostrado el efecto de Substiane en la firmeza de la piel y en las bolsas de los ojos.
 
 Pack Size:
 15ml
 TIPO DE PRODUCTO
 Pomo
 Consejos de APLICACIÓN:
 Usar mañana y/o noche. 
 Aplicar suavemente en la zona del contorno de los ojos después de limpiarla y secarla para obtener un efecto calmante y suavizante inmediato."
3337872413971,Substiane Serum La Roche Posay 30ml,Densa - 30 mL,La Roche-Posay,MLA739533775,"Substiane Serum

 Concentrado antiedad volumen fundamental
 TIPO DE PIEL:
 Piel densa
 ZONA DE APLICACIÓN:
 Rostro
 Composicion:
 Innovación dermatológica antiedad para piel madura y sensible:
 - LR2412 + Pro-Xylane, una combinación única de activos altamente concentrados que impulsa una nueva actividad celular.
 
 Una nueva generación de textura serum, rica cremosa y fundente, desarrollada específicamente para pieles maduras y sensibles, que proporciona un efecto ""envolvente"" en la piel.
 
 BENEFICIOS:
 Pérdida de volumen, flacidez, pérdida de densidad y elasticidad de la piel.
 Tests instrumentales han permitido analizar los efectos de SUBSTIANE SERUM en la piel: 
 - Firmeza +9% 
 - Elasticidad +9%
 - Tonicidad +17%
 
 Pack Size:
 30ml
 TIPO DE PRODUCTO
 Envase dosificador
 Consejos de APLICACIÓN:
 Solo o previo a tu tratamiento diario. Aplicar cada mañana y/o noche sobre el rostro y el cuello.
 Testeado bajo control dermatológico en piel sensible. Sin parabenos."
3337875578486,TOLERIANE SENSITIVE La Roche Posay,Todo tipo - 40 mL,La Roche-Posay,MLA739529467,"TOLERIANE SENSITIVE
 DESCRIPCIÓN:
 El primer prebiótico para la piel que hidrata, calma y reduce la sensibilidad. Apto para toda la familia
 TIPO DE PIEL:
 Todo tipo de piel
 ZONA DE APLICACIÓN:
 Aplicar durante la mañana y /o noche en todo el rostro luego del higiene
 Composicion:
 Glicerina: Hidratación por 48%. Niacinamida 2%: Calma Inmediatamente. Ceramidas: Fortifica y repara la barrera de la piel. 73% de agua termal de La Roche-Posay + oligo elementos: Actúa como prebiótico para re balancear el microbioma de la piel
 BENEFICIOS:
 Calma Inmediatamente
 Reduce la sensbilidad
 Hidrata
 Pack Size:
 40 mlTratamiento para todo tipo de pieles, incluso las más fragilizadas 
 TIPO DE PRODUCTO
 Aplicar durante la mañana y /o noche en todo el rostro luego del higiene
 Consejos de APLICACIÓN:
 Aplicar durante la mañana y /o noche en todo el rostro luego del higiene"
3337872412042,TOLERIANE TEINT MINERAL SPF25 11 La Roche Posay,,La Roche-Posay,MLA739533786,"TOLERIANE TEINT MINERAL
 DESCRIPCIÓN:
 Base en Polvo Mineral. Cubre las imperfecciones de la piel y las reduce día tras día. Purifica y matifica sin obstruir los poros
 TIPO DE PIEL:
 Todo tipo de piel, incluso las más sensibles
 ZONA DE APLICACIÓN:
 Rostro
 Composicion:
 TALC ● PERLITE ● NYLON-12 ● TITANIUM DIOXIDE ● DIMETHICONE ● MAGNESIUM STEARATE ● TRIISOCETYL CITRATE ● STEARIC ACID ● TRIMETHYLSILOXYSILICATE ● CAPRYLYL GLYCOL ● PARAFFINUM LIQUIDUM / MINERAL OIL ● CETYL DIMETHICONE ● LAUROYL LYSINE ● ALUMINUM HYDROXIDE ● AQUA / WATER. PUEDE CONTENER: CI 77891 / TITANIUM DIOXIDE ● CI 77163 / BISMUTH OXYCHLORIDE ● CI 77491, CI 77492, CI 77499 / IRON OXIDES ● MICA.
 BENEFICIOS:
 Brinda un tono uniforme, mate y natural.
 Las imperfecciones se reducen día tras día
 
 Pack Size:
 
 TIPO DE PRODUCTO
 
 Consejos de APLICACIÓN:
 Aplicar en cualquier momento del día. Tomar una pequeña cantidad de Toleriane Teint Mineral con la esponja y extender el producto desde el centro del rostro hacia afuera."
3337872412059,TOLERIANE TEINT MINERAL SPF25 13 La Roche Posay,,La Roche-Posay,MLA739533764,"TOLERIANE TEINT MINERAL
 DESCRIPCIÓN:
 Base en Polvo Mineral. Cubre las imperfecciones de la piel y las reduce día tras día. Purifica y matifica sin obstruir los poros
 TIPO DE PIEL:
 Todo tipo de piel, incluso las más sensibles
 ZONA DE APLICACIÓN:
 Rostro
 Composicion:
 TALC ● PERLITE ● NYLON-12 ● TITANIUM DIOXIDE ● DIMETHICONE ● MAGNESIUM STEARATE ● TRIISOCETYL CITRATE ● STEARIC ACID ● TRIMETHYLSILOXYSILICATE ● CAPRYLYL GLYCOL ● PARAFFINUM LIQUIDUM / MINERAL OIL ● CETYL DIMETHICONE ● LAUROYL LYSINE ● ALUMINUM HYDROXIDE ● AQUA / WATER. PUEDE CONTENER: CI 77891 / TITANIUM DIOXIDE ● CI 77163 / BISMUTH OXYCHLORIDE ● CI 77491, CI 77492, CI 77499 / IRON OXIDES ● MICA.
 BENEFICIOS:
 Brinda un tono uniforme, mate y natural.
 Las imperfecciones se reducen día tras día
 
 Pack Size:
 
 TIPO DE PRODUCTO
 
 Consejos de APLICACIÓN:
 Aplicar en cualquier momento del día. Tomar una pequeña cantidad de Toleriane Teint Mineral con la esponja y extender el producto desde el centro del rostro hacia afuera."
3337872412066,TOLERIANE TEINT MINERAL SPF25 15 La Roche Posay,,La Roche-Posay,MLA739529464,"TOLERIANE TEINT MINERAL
 DESCRIPCIÓN:
 Base en Polvo Mineral. Cubre las imperfecciones de la piel y las reduce día tras día. Purifica y matifica sin obstruir los poros
 TIPO DE PIEL:
 Todo tipo de piel, incluso las más sensibles
 ZONA DE APLICACIÓN:
 Rostro
 Composicion:
 TALC ● PERLITE ● NYLON-12 ● TITANIUM DIOXIDE ● DIMETHICONE ● MAGNESIUM STEARATE ● TRIISOCETYL CITRATE ● STEARIC ACID ● TRIMETHYLSILOXYSILICATE ● CAPRYLYL GLYCOL ● PARAFFINUM LIQUIDUM / MINERAL OIL ● CETYL DIMETHICONE ● LAUROYL LYSINE ● ALUMINUM HYDROXIDE ● AQUA / WATER. PUEDE CONTENER: CI 77891 / TITANIUM DIOXIDE ● CI 77163 / BISMUTH OXYCHLORIDE ● CI 77491, CI 77492, CI 77499 / IRON OXIDES ● MICA.
 BENEFICIOS:
 Brinda un tono uniforme, mate y natural.
 Las imperfecciones se reducen día tras día
 
 Pack Size:
 
 TIPO DE PRODUCTO
 
 Consejos de APLICACIÓN:
 Aplicar en cualquier momento del día. Tomar una pequeña cantidad de Toleriane Teint Mineral con la esponja y extender el producto desde el centro del rostro hacia afuera."
