EAN,BU,Marca/Línea de producto,Área de aplicación,Formato,Título etailers ,Título Web ,Beneficios ,Claim de marca (español Argentina),Descripción extendida ,Te puede interesar,Como se usa,Organic Keywords (español Argentina),Ingredientes Principales (español Argentina),Nombre del material (español Argentina),Product claim (español Argentina),Descripción corta (español Argentina),Textura,Alto del embalaje,Alto del producto,Ancho del embalaje,Ancho del producto,Material ID
8470002000698,Derma,ACNIBEN,Facial,Pump,ISDIN Acniben Repair Limpiador Facial Suave 180ML - Emulsión limpiadora pieles bajo tratamientos antiacneicos,Acniben Repair Limpiador facial suave Emulsión,Ayuda a reducir la sensibilidad y la reactividad cutánea.Higieniza suavemente la piel gracias a su fórmula específica con calmoactive y trimetilglicina.Sin perfumes ni conservantes. Sin jabón.,,"Emulsión limpiadora facial. Las pieles sometidas a tratamientos antiacnéicos que resecan e irritan la piel presentan manifestaciones de sequedad y descamación por lo que requieren de una higiene y cuidados específicos. Acniben® Repair Limpiador Facial Suave, con Calmoactive®, complejo favorecedor de la autodefensa cutánea, limpia y suaviza la piel ayudando a aliviar y normalizar las pieles fragilizadas como consecuencia de tratamientos dermatológicos. Recomendado para la higiene y cuidado de las pieles sometidas a tratamientos antiacnéicos.",,"Aplicar a diario cantidad suficiente de la emulsión, efectuando ligeros masajes circulares. Su fórmula específica permite el uso con o sin aclarado.","limpiador, emulsión limpiadora, facial, limpia, suaviza, pieles frágiles, tratamientos antiacnéicos, piel seca, irritación, descamación ",,TEEN SKIN RX ACNIBEN REPAIR LIMPIA 180ML,Limpia y protege suavemente la piel fragilizada por los tratamientos antiacné,,Emulsión,185.0,170.0,178.0,55.0,690021417
8470001527349,Derma,UREADIN,Pies,Bottle,ISDIN Ureadin Podos 75ML,Ureadin Podos 75ML,"Repara las grietas de sequedad gracias a la alantoína,
el pantenol y la manteca de karité.
Elimina asperezas, rugosidades y engrosamientos moderados por la acción exfoliante del ácido láctico y
el bacillus ferment.
Hidrata intensamente gracias a la Urea ISDIN, que retiene
el agua aportando un nivel óptimo de hidratación.
Textura Gel Oil ligera y no grasa de rápida absorción.",Eficacia demostrada desde el tercer día,,,"Aplicar 2 veces al día sobre la piel limpia, insistiendo en las zonas más secas y rugosas.

Para evitar reinstalación de la sequedad continuar su uso 1 vez al día.","gel, pies, crema reparadora, seco, rugoso, sequedad, asperezas, hidratacion de pies",,UREADIN PODOS GEL OIL 75ML,,,Gel oil,191.0,177.0,170.0,34.0,690021457
8470001769169,Aesthetics,ISDINCEUTICS,Facial,Dropper,ISDIN Isdinceutics Melaclear  15ML- Sérum Facial Antimanchas,ISDINCEUTICS Melaclear,"Sérum corrector que ayuda a disminuir apariencia de las manchas provocadas por distintos tipos de hiperpigmentación, aportando un tono de piel unificado y aumentando la luminosidad.",,"Sérum corrector formulado con una asociación de ácido ascórbico y ácido fítico para ayudar a disminuir la apariencia de las manchas provocadas por distintos tipos de hiperpigmentación de origen diverso: exposición solar, melasma, reacciones vinculadas a la toma de algunos medicamentos.",0,Aplicar 3-4 gotas de sérum en las zonas indicadas evitando el contorno de los ojos. Se recomienda evitar la exposición solar y aplicar un fotoprotector con FPS muy alto,"
serum, corrector, manchas, cara, hipermegtación, unificador, tono, facial, despigmentante",,ISDINCEUTICS MELACLEAR 15ML,Sérum corrector unificador del tono,,Serum,112.0,95.0,227.0,34.0,690021568
8470001769145,Aesthetics,ISDINCEUTICS,Facial,Dropper,ISDIN Isdinceutics Flavo-C 30ML - Sérum facial antioxidante con Vitamina C pura,ISDINCEUTICS Flavo-C Sérum,Sérum facial antiedad. Potente combinación de antioxidantes que combate el fotoenvejecimineto.,,"Sérum facial rico en antioxidantes formulado con vitamina C pura y extracto de Ginkgo Biloba que potencia la luminosidad de la piel. Flavo-C Serum ayuda a reforzar el colágeno y elastina y disminuye visiblemente las líneas de expresión y las arrugas, mejorando el aspecto de la piel.",0,"Utilizar mañana y/o noche. Aplicar 5 gotas en la palma de la
  mano y masajear con la yema de los dedos en rostro, cuello y escote evitando el contorno de los ojos.","
serum, facial, antioxidante, vitamina C, arrugas, cara, glow",,ISDINCEUTICS FLAVO-C SERUM 30ML,Sérum antioxidante con Vitamina C pura,,Serum,132.0,115.0,251.0,34.0,690021614
8429420218673,Foto,FOTOPROTECCION,Corporal,Tottle,Fotoprotector ISDIN Fusion Gel SPORT SPF50 100ML - Protector solar corporal para el deporte,Fotoprotector ISDIN Fusion Gel Sport SPF 50,"Ultraligero, invisible y refrescante. Muy resistente al agua y resistente al sudor. Ideal para zonas pilosas, como brazos y piernas. Con GINGER CELL PROTECT: Fórmula con extracto de jengibre natural que gracias a su alto contenido en antioxidantes, ofrece una fortificación celular frente al daño oxidativo. WET SKIN: Permite su aplicación sobre piel mojada. Testado dermatológicamente. Oil-Free. Fórmula Sea Friendly",,Fotoprotección corporal ultraligero en gel y de acabado invisible que ofrece un efecto refrescante inmediato mientras protege la piel sin dejar residuo graso.,,"Aplicar generosamente sobre la piel, media hora antes de la exposición solar. Al reducir la cantidad de producto aplicada, se reduce el factor de protección. Reaplicar todas las veces que se considere necesario, incluso sobre piel mojada, mínimo cada 2 horas.","
deporte, acuático, deportistas, sport, facial, gel, textura, fotoprotector, bloqueador, protector solar, SPF50",,FP FUSION GEL SPORT SPF50 100ML,Protector solar corporal ultraligero en gel para deportistas,,Fusion Gel,163.0,149.0,164.0,38.0,690021867528
8470001915528,Derma,SI-NAILS,Uñas,Pen,"ISDIN Si-Nails Fortalecedor de Uñas 2,5ML",SI-NAILS VARNISH 2.5ML,"Fortalece tus uñas con un acabado invisible y de fácil aplicación. Gracias a su combinación de ingredientes aporta a la uña más queratina, más hidratación, más silico, y más protección. Resultados visibles en 14 días.

",Uñas perfectas en un click. Resultados visibles en 14 días.,"Fortalecedor de uñas desarrollado específicamente para proteger y mejorar el aspecto de las uñas, devolviéndoles un aspecto natural. Con ácido hialurónico catiónico, potencia la hidratación de las cutículas. Acabado invisible y de fácil aplicación. Gracias a su combinación de ingredientes activos promueve el crecimiento de la uña y aumenta su resistencia, ayudando a evitar su rotura a la vez que favorece su remineralización y reestructuración. Resultados visibles en 14 días",,"Aplicar todos los días sobre las uñas limpias (sin esmalte) y secas. Pasar la brocha humedecida por todo el borde de la uña y cutícula. Pasar la brocha con movimientos verticales de adentro hacia afuera, cubriendo toda la superﬁcie de la uña. En caso de que sea posible pasar la brocha por debajo de la uña. ","fortalecedor, uñas, uñas quebradizas, cutículas, uñas rotas, uñas débiles, cremiento de uñas,  ","Ácido hialurónico catiónico: con un gran potencial de adhesión a la piel, cabello y uñas que le permite mantener su capacidad de hidratación durante más tiempo. 
Aceite de lentisco (Pistacia Lentiscus): Estimula la síntesis de queratinas duras y de proteínas asociadas a la queratina, aumentando el grosor de las uñas, fortaleciéndolas.  
Silicio orgánico: penetra fácilmente en las uñas favoreciendo el crecimiento y la calidad de las uñas.",SI-NAILS VARNISH 2.5ML,,,Esmalte de uñas,158.0,144.0,98.0,29.0,690022139
8429420113374,Aesthetics,ISDINCEUTICS,Facial,Tube,ISDIN Isdinceutics K-Ox Eyes  15G - Crema Contorno de ojos Antiarrugas para bolsas y ojeras,ISDINCEUTICS K-Ox Eyes,"Crema para el contorno de ojos con vitamina K-óxido que ayuda a combatir las bolsas y las ojeras, restaurando la firmeza y elasticidad de la piel.",Contorno de ojos para bolsas y ojeras,"Crema para el contorno de los ojos formulado con Vitamina K óxido que reduce la apariencia de las bolsas y aclara el color morado o pigmentado de las ojeras restaurando la elasticidad de la piel. Su nuevo aplicador cerámico aporta un efecto frío y permite realizar un masaje para mejorar la microcirculación, descongestionando y refrescando la mirada. 
  Resultados visibles en sólo 28 días.",Testado dermatológicamente. Testado oftalmológicamente.,"Dosifica una pulsación de producto del tamaño de un grano de arroz en la yema del dedo y aplícala en la zona del contorno de los ojos, con la ayuda del aplicador cerámico masajea el producto desde dentro hacia fuera, para ayudar a mejorar la microcirculación de la zona. Finaliza la aplicación realizando ligeros toques hasta que el producto se haya absorbido por completo.","
contorno, ojos, ácido hialurónico, vitamina K, ojeras, crema, bolsas, ojeras pigmentadas, aclara ojeras, descongestiona, refresca  ",,ISDINCEUTICS K-OX EYES 15G,Contorno de ojos para bolsas y ojeras,,Crema,155.0,141.0,167.0,35.0,690022152
8429420203082,Aesthetics,ISDINCEUTICS,Facial,Jar,ISDIN Isdinceutics Vital Eyes 15G - Crema Antiarrugas reparadora para el contorno de ojos,ISDINCEUTICS Vital Eyes,"Crema reparadora para el contorno de los ojos que ayuda a suavizar las líneas de expresión y arrugas, a la vez que proporciona un efecto detox, antifatiga. Con aplicador efecto frío",,"Crema reparadora para el contorno de los ojos que ayuda a suavizar las líneas de expresión y las arrugas. Su fórmula con melatonina y cafeína estimula las defensas antioxidantes de la piel y aporta una acción detox.
  Resultados visibles en sólo 28 días.",Testado dermatológicamente. Testado oftalmológicamente.,"Tomar una pequeña cantidad de producto con la yema del dedo y aplicarla en la zona del contorno de los ojos. Masajea la zona hasta total abosrción del producto con ayuda del aplicador, con movimientos desde dentro hacia fuera, llegando hasta la zona de las patas de gallo. Finaliza la aplicación realizando ligeros toques.","
contorno, crema, ácido hialurónico, antiedad, ojos, reducir, bolsas, envejecimiento, colágeno,uniforme, radicales libre",,ISDINCEUTICS VITAL EYES 15G,Cuidado antiedad para el contorno de ojos,,Crema,117.0,51.0,164.0,51.0,690022159
8429420222779,Aesthetics,ISDINCEUTICS,Facial,Jar,ISDIN Isdinceutics Hyaluronic Moisture Normal to dry 50G,ISDINCEUTICS HA MOISTURE PIEL NORMAL 50G,"Crema hidratante de textura ligera ideal para piel normal a seca. Con ácido hialurónico puro y antioxidantes, ayuda a prevenir y reducir los signos de la edad para una piel radiante.",Crema facial hidratante con ácido hialurónico puro para piel normal a seca,"Hidrata la piel en profundidad.
Textura ligera de rápida absorción.
Fórmula antipolución y antioxidante.
88% de ingredientes de origen natural.
Disponible en formato recargable eco-refill.",Con un 88% de ingredientes de origen natural,"Aplica mañana y noche sobre la piel limpia y seca en rostro, cuello y escote. Masajea hasta que se haya absorbido por completo.","crema hidratante, pieles normales, pieles secas, crema de día, crema de noche, rápida absorción, ingredientes naturales, refill, ecosustentable, sustentable","Tri-Moisture Complex
Combina ácido hialurónico de peso molecular medio y bajo con Pro-Vitamina B5 y un complejo de polímeros hidratantes.

Multi Protection Complex
Con vitamina E, Exo-P y VitA Tech, ofrece protección antioxidante, antipolución y antiedad.

Extracto de Camellia japonica
Esta “rosa de invierno”, procedente de Corea, es conocida por sus propiedades antioxidantes y antipolución.",ISDINCEUTICS HA MOISTURE RISE NORMAL 50G,Crema hidratante facial ,,Crema,117.0,51.0,164.0,51.0,690022279
8429420222946,Aesthetics,ISDINCEUTICS,Facial,Capsule refill,ISDIN Isdinceutics Hyaluronic Moisture Normal to dry refill 50G,ISDINCEUTICS HA MR NORMAL REFILL 50G,"Crema hidratante de textura ligera ideal para piel normal a seca. Con ácido hialurónico puro y antioxidantes, ayuda a prevenir y reducir los signos de la edad para una piel radiante.",Crema facial hidratante con ácido hialurónico puro para piel normal a seca,"Hidrata la piel en profundidad.
Textura ligera de rápida absorción.
Fórmula antipolución y antioxidante.
88% de ingredientes de origen natural.
Disponible en formato recargable eco-refill.",Con un 88% de ingredientes de origen natural,"Aplica mañana y noche sobre la piel limpia y seca en rostro, cuello y escote. Masajea hasta que se haya absorbido por completo.","crema hidratante, pieles normales, pieles secas, crema de día, crema de noche, rápida absorción, ingredientes naturales, refill, ecosustentable, sustentable","Tri-Moisture Complex
Combina ácido hialurónico de peso molecular medio y bajo con Pro-Vitamina B5 y un complejo de polímeros hidratantes.

Multi Protection Complex
Con vitamina E, Exo-P y VitA Tech, ofrece protección antioxidante, antipolución y antiedad.

Extracto de Camellia japonica
Esta “rosa de invierno”, procedente de Corea, es conocida por sus propiedades antioxidantes y antipolución.",ISDINCEUTICS HA MR NORMAL REFILL 50G,Crema hidratante facial ,,Crema,117.0,51.0,164.0,51.0,690022297
8429420222984,Aesthetics,ISDINCEUTICS,Facial,Jar,ISDIN Isdinceutics Hyaluronic Moisture Sensitive 50G,ISDINCEUTICS TRI-MOISTURE SENSITIVE 50G,"Crema de textura ligera y rápida absorción ideal para piel sensible. Con ácido hialurónico puro y niacinamida, ayuda a prevenir los signos de la edad y a reducir la aparición de rojeces.",Crema facial hidratante para piel sensible con ácido hialurónico y niacinamida.,"Hidrata la piel en profundidad.
Textura emoliente ideal para pieles sensibles. 
Reduce la aparición de rojeces e irritación.
80% de ingredientes de origen natural.
Disponible en formato recargable eco-refill.",80% de ingredientes de origen natural.,"Aplica mañana y noche sobre la piel limpia y seca en rostro, cuello y escote. Masajea hasta que se haya absorbido por completo.","crema hidratante, pieles sensibles, rojeces, crema de día, crema de noche, rápida absorción, ingredientes naturales, refill, ecosustentable, sustentable","Tri-Moisture Complex
Combina ácido hialurónico de peso molecular medio y bajo con Pro-Vitamina B5 y un complejo de polímeros hidratantes.
Multi Protection Complex
Con vitamina E, Exo-P y VitA Tech, ofrece protección antioxidante, antipolución y antiedad.
Redness Relief Complex
Con niacinamida, esta fórmula ayuda a aliviar el enrojecimiento y reducir la aparición de rojeces e irritaciones.",ISDINCEUTICS TRI-MOISTURE SENSITIVE 50G,Crema hidratante facial ,,Crema,117.0,51.0,164.0,51.0,690022301
8429420223028,Aesthetics,ISDINCEUTICS,Facial,Capsule refill,ISDIN Isdinceutics Hyaluronic Moisture Sensitive refill 50G,ISDINCEUTICS TRI-MOISTURE SENSITIVE REFILL 50G,"Crema de textura ligera y rápida absorción ideal para piel sensible. Con ácido hialurónico puro y niacinamida, ayuda a prevenir los signos de la edad y a reducir la aparición de rojeces.",Crema facial hidratante para piel sensible con ácido hialurónico y niacinamida.,"Hidrata la piel en profundidad.
Textura emoliente ideal para pieles sensibles. 
Reduce la aparición de rojeces e irritación.
80% de ingredientes de origen natural.
Disponible en formato recargable eco-refill.",80% de ingredientes de origen natural.,"Aplica mañana y noche sobre la piel limpia y seca en rostro, cuello y escote. Masajea hasta que se haya absorbido por completo.","crema hidratante, pieles sensibles, rojeces, crema de día, crema de noche, rápida absorción, ingredientes naturales, refill, ecosustentable, sustentable","Tri-Moisture Complex
Combina ácido hialurónico de peso molecular medio y bajo con Pro-Vitamina B5 y un complejo de polímeros hidratantes.
Multi Protection Complex
Con vitamina E, Exo-P y VitA Tech, ofrece protección antioxidante, antipolución y antiedad.
Redness Relief Complex
Con niacinamida, esta fórmula ayuda a aliviar el enrojecimiento y reducir la aparición de rojeces e irritaciones.",ISDINCEUTICS HA MR SENSITIVE REFILL 50G,Crema hidratante facial ,,Crema,117.0,51.0,164.0,51.0,690022303
8429420166561,Derma,NUTRATOPIC,Corporal,Pump,ISDIN Nutratopic Bath Gel 400ML - Gel de baño emoliente extra suave higiene e hidratación piel atópica,NUTRATOPIC GEL DE BAÑO EMOLIENTE,"Efecto PRO-AMP: normaliza la microflora bacteriana
  Ayuda a combatir los signos de la piel atópica: picor, enrojecimiento, descamación, reactividad","La higiene diaria suave, sin agresión ni picor","Nutratopic Pro-AMP gel de baño emoliente extra suave con L-isoleucina, que es un aminoácido esencial que ayuda a incrementar la producción de AMPs, favoreciendo el sistema innato de defensa cutáneo. Higiene especíﬁca y suave de la piel atópica y/o extremadamente seca, que ayuda a aliviar el picor provocado por la deshidratación excesiva, gracias a su elevado contenido en aceite hidratante. No reseca. Permite una higiene diaria sin agresión. Ayuda a proteger y disminuye el riesgo de la adhesión bacteriana (Rhamnosoft).",,Aplicar diariamente sobre la piel humedecida durante el baño o la ducha. Aclarar/enjuagar. Uso externo,"
gel, baño, piel, atopica, ducha, calmante, piel seca, ","18% aceites emolientes

Trimetilglicina

Manteca de karité

Rhamnosoft",NUTRATOPIC PRO-AMP BATH GEL 400ML,Higiene e hidratación diaria de la piel atópica,,Gel,196.0,182.0,205.0,66.0,690022317
8429420095564,RX,ALSORA,Corporal,Pump,ISDIN Alsora Gel de baño 500ML ,ALSORA HYGIENE GEL DE BAÑO 500ML,"Protege, hidrata y suaviza la piel gracias a su contenido en aceites y manteca de karité al 18,5%.

Ayuda a aliviar y a calmar el picor por la acción de
laureth-9.",Suave fórmula limpiadora para la higiene diaria de la piel psoriásica,"Higiene específica de la piel psoriásica. Permite mantener la piel limpia y protegida frente a la descamación, el enrojecimiento y el picor característico de los estados descamativos rebeldes.",,"Aplicar diariamente sobre la piel húmeda. Realizar un
suave masaje hasta obtener espuma y aclarar con agua
abundante. Secar sin frotar.","gel de baño, piel psoriasica, psoiriasis, ducha, calmante, enrojecimiento, descamación, piel limpia, piel protegida. higiene ","Aceites 18,5%.

Polidocanol.

Cosmacol ELI.

Aloe vera.",ALSORA HYGIENE GEL DE BAÑO 500ML,Gel de baño para la piel psoriásica,,Gel,233.0,219.0,230.0,70.0,690022415
8429420226135,Aesthetics,ISDINCEUTICS,Facial,Pump,ISDIN Isdinceutics Essential Cleansing Oil to Milk  200ML - Aceite limpiador facial desmaquillante,ISDINCEUTICS Essential Cleansing,"Limpia y elimina eficazmente exceso de sebo, así como maquillaje y protección solar resistente al agua.
  Hidrata y respeta la barrera lipídica de la piel.
  Promueve un aspecto luminoso y radiante de la piel.",Aceite limpiador facial oil-to-milk,Essential Cleansing es un aceite limpiador facial suave y ligero de textura oil-to-milk que utiliza el poder del aceite para limpiar en profundidad la piel. En contacto con el agua se transforma en una agradable emulsión que deja la piel suave e hidratada.,,"Aplicar 2 o 3 pulsaciones de producto en las manos secas y extender el aceite con movimientos circulares por todo el rostro seco. Para desmaquillar los párpados y pestañas, usar la yema de los dedos y frotar suavemente, siempre con los ojos cerrados, de arriba hacia abajo. Humedecer la piel con agua tibia y masajear el aceite hasta que se transforme en una emulsión ligera. Enjuagar el rostro con agua tibia y secar la piel a toques con una toalla.","
aceite, limpiador, facial, desmaquillante, maquillaje a prueba de agua. waterproof, emulsion desmaquillante, aceite descmaquillante",,ISDINCEUTICS ESSENTIAL CLEANSING 200ML,Aceite limpiador facial oil-to-milk,,"Emulsión,Aceite",112.0,95.0,227.0,34.0,690022613
8429420226265,Foto,FOTOPROTECCION,Facial,Tottle,ISDIN Fotoprotector Fusion Water Color LIGHT SPF50 50ML - Protector solar facial con color,Fotoprotector ISDIN Fusion Water Color Light SPF50,"Fusion Water Color Light es un protector solar facial con color. Gracias a su fórmula ultraligera, protege tu piel a diario contra los rayos UVB y UVA (SPF 50). Aporta una cobertura natural que disimula imperfecciones, unifica el tono y proporciona un efecto buena cara. ¿Lo mejor? No irrita los ojos.
  Cobertura natural que disimula imperfecciones y unifica el tono de tu piel.
  Alta protección SPF 50 evaluada clínicamente en laboratorio y en condiciones reales de alta radiación solar.
  Su textura ultraligera de acabado sedoso se absorbe al instante sin dejar residuo graso.",Protector solar ultraligero con color,"Fusion Water COLOR light es un protector solar de fase acuosa, ultraligero y de uso diario que además de garantizar una alta protección frente a la radiación UVB y UVA aporta una cobertura natural que unifica el tono y proporciona un efecto buena cara. Especialmente indicado para los Fototipos de piel I y II",,"Aplicar generosamente sobre la piel seca o mojada, media hora antes de la exposición solar. Reaplicar cada 2 horas así como tras transpirar, nadar, o secarse con la toalla. Al reducir esta cantidad, se reduce el factor de protección. Mantener a los bebés y niños fuera de la luz solar directa. Mantener el producto fuera del alcance de los niños. No refrigerar ni congelar.","
facial, color, light, no comedogénico, resistente, agua, rostro, mineral, cara, fotoprotector, protector solar, SPF50, oil free",,FP FW COLOR PIEL CLARA SPF60 50ML,Protector solar ultraligero con color,,acuosa,134.0,119.0,144.0,34.0,690022626
8429420226272,Foto,FOTOPROTECCION,Facial,Tottle,ISDIN Fotoprotector Fusion Water Color BRONZE SPF50 50ML - Protector solar facial con color,Fotoprotector ISDIN Fusion Water Color Bronze SPF50,"Fusion Water Color Bronze es un protector solar facial con color. Gracias a su fórmula ultraligera, protege tu piel a diario contra los rayos UVB y UVA (SPF 50). Aporta una cobertura natural que disimula imperfecciones, unifica el tono y proporciona un efecto buena cara. ¿Lo mejor? No irrita los ojos. Cobertura natural que disimula imperfecciones y unifica el tono de tu piel, ahora disponible en 3 tonos distintos: Light, Medium y Bronze. Alta protección SPF 50 evaluada clínicamente en laboratorio y en condiciones reales de alta radiación solar. Su textura ultraligera de acabado sedoso se absorbe al instante sin dejar residuo graso.",,"Fusion Water COLOR es un protector solar de fase acuosa, ultraligero y de uso diario que además de garantizar una alta protección frente a la radiación UVB y UVA aporta una cobertura natural que unifica el tono y proporciona un efecto buena cara. Especialmente indicado para los Fototipos de piel II y III",,"Aplicar generosamente sobre la piel seca o mojada, media hora antes de la exposición solar. Reaplicar cada 2 horas así como tras transpirar, nadar, o secarse con la toalla. Al reducir esta cantidad, se reduce el factor de protección. Mantener a los bebés y niños fuera de la luz solar directa. Mantener el producto fuera del alcance de los niños. No refrigerar ni congelar.","
protector, solar, facial, color, bonze, no comedogénico, resistente, agua, rostro, cara, mineral
",,FP FW COLOR PIEL MORENA SPF60 50ML,Protector solar ultraligero con color,,acuosa,155.0,120.0,154.0,33.0,690022627
8429420215078,Aesthetics,ISDINCEUTICS,Facial,Dropper,"ISDIN Isdinceutics Flavo-C Forte  5,3ML - Sérum facial antimanchas con Vitamina C Pura",ISDINCEUTICS Flavo-C Forte,"Sérum facial intensivo con un 15% de vitamina C pura y fresca que revitaliza, ilumina y ayuda a disminuir los signos de fatiga de la piel.",,"Potente sérum facial intensivo con un 15% de vitamina C pura y fresca que revitaliza, ilumina y ayuda a disminuir los signos de fatiga de la piel. Además, aumenta la producción de colágeno, aporta firmeza y ayuda a reducir las arrugas en solo 10 días, protegiendo la piel del estrés oxidativo y la polución. Su innovador formato con vitamina C en polvo mantiene la vitamina C fresca y estable hasta el primer momento de uso, cuando se mezcla con una solución líquida con ingredientes antioxidantes, hidratantes y antipolución. Glow plan: 10 días. Programa intensivo para reactivar la luminosidad de tu piel.",,"3 pasos ¡prepara, activa y aplica!
  1. Reemplaza el tapón original por el que tiene vitamina C.
  2. Para activar el sérum, presiona el tapón hacia abajo y agita vigorosamente durante 30 segundos.
  3. Reemplaza el tapón por el gotero y aplica 3-4 gotas por todo el rostro, cuello y escote.
  Aplica Flavo-C Forte por la mañana sobre la piel limpia y seca evitando el contorno de ojos. Cada vial, una vez activado, tiene una duración de 10 días, en los que se mantiene su alta potencia y eficacia. Agitar antes de cada uso.","Antiedad, Retinol, Serum,facial,hidratante, colágeno, elastina, ligera,manchas,sensibles, glow, brillo, efecto lifting, descongestiona",,"ISDINCEUTICS FLAVO-C FORTE 1U 5,3ML",Sérum antioxidante con 15% de Vitamina C pura y fresca,,Serum,248.0,113.0,171.0,21.0,690022767
8429420216068,Aesthetics,ISDINCEUTICS,Facial,Dropper,"ISDIN Isdinceutics Flavo-C Forte 3UX5,3ML 15,9ML - Sérum facial antimanchas con Vitamina C",ISDINCEUTICS Flavo-C Forte,"Sérum facial intensivo con un 15% de vitamina C pura y fresca que revitaliza, ilumina y ayuda a disminuir los signos de fatiga de la piel.",,"Potente sérum facial intensivo con un 15% de vitamina C pura y fresca que revitaliza, ilumina y ayuda a disminuir los signos de fatiga de la piel. Además, aumenta la producción de colágeno, aporta firmeza y ayuda a reducir las arrugas en solo 10 días, protegiendo la piel del estrés oxidativo y la polución. Su innovador formato con vitamina C en polvo mantiene la vitamina C fresca y estable hasta el primer momento de uso, cuando se mezcla con una solución líquida con ingredientes antioxidantes, hidratantes y antipolución. Antiaging plan: 30 días. Programa intensivo para reducir las arrugas y mejorar la firmeza de la piel.",,"3 pasos ¡prepara, activa y aplica!
  1. Reemplaza el tapón original por el que tiene vitamina C.
  2. Para activar el sérum, presiona el tapón hacia abajo y agita vigorosamente durante 30 segundos.
  3. Reemplaza el tapón por el gotero y aplica 3-4 gotas por todo el rostro, cuello y escote.
  Aplica Flavo-C Forte por la mañana sobre la piel limpia y seca evitando el contorno de ojos. Cada vial, una vez activado, tiene una duración de 10 días, en los que se mantiene su alta potencia y eficacia. Agitar antes de cada uso.","Antiedad, Retinol, Serum,facial,hidratante, antioxidante, textura ligera,manchas,sensibles,colágeno, líneas de expresión",,"ISDINCEUTICS FLAVO-C FORTE 3U 5,3ML",Sérum antioxidante con 15% de Vitamina C pura y fresca,,Serum,248.0,113.0,171.0,21.0,690022768
8429420125117,Foto,FOTOPROTECCION,Corporal,Tube,Fotoprotector ISDIN Gel Cream Pediatrics SPF 50 - Protector Solar para Niños 250ML,Fotoprotector ISDIN Gel Cream Pediatrics SPF 50+,"Fotoprotector corporal que ofrece una alta protección UVB y UVA SPF 50+. Contiene dexpantenol y vitamina E. Hidrata como una crema y se absorbe rápidamente como un gel, proporcionando una agradable sensación de frescor con un acabado sedoso y sin brillos. Muy resistente al agua y a la fricción. Apto para todo tipo de pieles, incluida piel atópica. Testado pediátrica y dermatológicamente.
  SEA FRIENDLY. Fórmula con la mayoría de ingredientes biodegradables y/o inorgánicos.",,Fotoprotección corporal en gel crema que hidrata como una crema y refresca como un gel. Ideal para toda la familia.Está especialmente formulado para la piel de los niños y bebés a partir de 6 meses.,,"Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar, y reaplicar cada 2 horas. Al reducir la cantidad de producto aplicada, se reduce el factor de protección. Tras transpirar, nadar, o secarse con la toalla, repetir aplicación.","protector solar, protector para niños, gel crema, pediatrico, fotoprotector, bloqueador solar, SPF50, resistente al agua",,FP GEL CREAM PEDIATRICS SPF50+ 250ML,"El todoterreno de los fotoprotectores, apto para niños y bebés a partir de 6 meses",,Crema Gel,230.0,214.0,183.0,49.0,690023375
8429420142312,Foto,FOTOPROTECCION,Corporal,Tube,ISDIN Fotoprotector Gel Cream SPF30 250ml - Protector solar corporal,Fotoprotector ISDIN Gel Cream SPF 30,"Fotoprotector corporal que ofrece una alta protección UVB y UVA SPF30. Hidrata como una crema y se absorbe rápidamente como un gel. Proporciona una agradable sensación de frescor con un acabado sedoso y sin brillos. 
  SEA FRIENDLY. Fórmula con la mayoría de ingredientes biodegradables y/o inorgánicos.",,Fotoprotector corporal en gel crema que hidrata como una crema y refresca como un gel. Disponible en muy alta protección SPF 50+ y en alta protección SPF 30.,,"Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar, y reaplicar cada 2 horas. Al reducir la cantidad de producto aplicada, se reduce el factor de protección. Tras transpirar, nadar, o secarse con la toalla, repetir aplicación.","corporal, gel crema, fotoprotector, bloqueador, SPF30, protector solar, absorción rápida, hidratante",,FP GEL CREAM SPF30 250ML,El todoterreno de los fotoprotectores para toda la familia,,Crema Gel,230.0,214.0,183.0,49.0,690024271528
8429420245341,Foto,FOTOULTRA,Facial,Tottle,ISDIN FotoUltra REDNESS SPF99+ 50ML - Protector solar para la piel con rojeces,Fotoprotector ISDIN FotoUltra Redness SPF50 ,"Corrige y ayuda a prevenir las rojeces de la piel con Redness, el protector solar de textura ligera que aporta una alta protección contra los rayos UVB/UVA y la luz visible. Contribuye a calmar la sensación de irritación de forma inmediata.",Protector solar facial para piel sensible que corrige y ayuda a prevenir rojeces de la piel,Fotoprotector facial de alta protección UV de uso diario para  ayudar a prevenir y corregir signos asociados a la piel sensible y  propensa al enrojecimiento y el picor.,,"Agitar antes de usar. Aplicar generosamente sobre la piel limpia y seca media hora antes de la exposición solar. Reaplicar cada 2 horas y tras transpirar, nadar, bañarse, secarse con toalla durante la exposición al sol. Al reducir esta cantidad, se reduce el factor de protección.","fotoprotector, facial, protector solar, bloqueador, SPF5O, rosácea, rojeces, enrrojecimiento, piel sensible,  hidratación, calma, picor",,FU REDNESS SPF50 50ML,Protector solar facial para piel sensible que corrige y ayuda a prevenir rojeces de la piel,,Acuosa,134.0,118.0,143.0,33.0,690024534
